cpf,gender,SeniorCitizen,Partner,Dependents
16516231982,Female,0,No,Yes
81898471398,Female,0,Yes,Yes
91559636335,Female,1,No,No
21234764989,Female,1,No,No
7851586771,Female,0,No,No
34257540923,Female,0,No,No
348645120,Female,1,No,No
83760644104,Female,0,No,No
34327560464,Male,0,No,No
17765612441,Male,1,Yes,No
81569857024,Female,0,No,No
2720634522,Female,0,Yes,No
91123829659,Female,0,No,No
57724295409,Male,1,Yes,No
31652669302,Female,0,Yes,No
893173436,Female,0,No,No
20696942160,Male,0,Yes,No
52910867773,Female,0,Yes,Yes
13334476200,Male,0,Yes,Yes
63934362630,Female,1,No,No
20443973580,Male,0,No,No
97107256378,Male,0,Yes,Yes
66941180072,Female,0,No,No
53759900402,Male,0,Yes,Yes
89646528007,Female,0,Yes,No
92428757245,Female,0,Yes,Yes
15862415084,Female,1,No,No
27456449473,Male,0,No,No
85625728704,Male,0,No,No
3203207400,Male,0,No,No
27617075839,Female,0,No,No
77712151300,Female,0,Yes,Yes
42284993923,Male,0,Yes,Yes
8926137180,Female,0,No,No
50416591507,Female,1,No,No
20177749016,Male,1,No,No
50975923013,Male,0,Yes,Yes
45018961678,Female,0,No,No
42361032651,Female,0,No,No
64214764900,Male,0,Yes,No
25158377600,Female,0,Yes,No
74996165928,Female,0,Yes,Yes
26610857342,Male,0,Yes,Yes
27881476192,Female,0,No,Yes
74224386496,Male,1,Yes,No
90810818612,Male,0,No,No
61794549145,Female,1,No,No
80172260124,Female,0,Yes,Yes
64597794573,Female,1,No,No
23219416853,Female,1,Yes,No
610277669,Male,0,No,Yes
97499564193,Male,0,Yes,No
22031030353,Female,0,Yes,Yes
72368314768,Female,1,Yes,No
27601227782,Male,0,No,Yes
70793349699,Female,1,No,No
5016679975,Male,0,No,No
84076789962,Female,0,No,No
73080695836,Female,1,No,No
14671795744,Female,1,No,No
60243757352,Female,0,Yes,Yes
83959724667,Female,0,No,No
65729341792,Female,0,Yes,No
22329716788,Female,0,Yes,Yes
43380054593,Male,0,No,No
22801561991,Male,0,No,No
31837455007,Female,0,No,No
84289107745,Female,1,Yes,No
11991808151,Male,0,Yes,Yes
21352478714,Female,1,No,No
12552137601,Male,0,Yes,Yes
3754821482,Female,1,Yes,No
56532863203,Male,0,Yes,No
66678507207,Male,1,Yes,Yes
8115562637,Male,0,No,No
6029084690,Male,0,Yes,No
68455048905,Female,1,No,No
26738997582,Male,0,Yes,Yes
63410856218,Female,0,No,No
88431884886,Female,0,Yes,No
52008943445,Female,0,No,No
68105485133,Female,0,Yes,No
1749075326,Male,0,Yes,Yes
99893544998,Female,0,No,No
26831589391,Male,0,Yes,No
57126611013,Male,0,No,No
62737158664,Male,1,No,No
98864976701,Male,1,No,No
76228277200,Male,0,Yes,No
88137702865,Female,1,Yes,No
51961159430,Male,0,Yes,No
8215454429,Male,0,Yes,No
70229604455,Female,0,Yes,No
32701851033,Male,0,Yes,No
67949756705,Male,0,Yes,No
92287772570,Male,0,Yes,Yes
19966365885,Male,0,Yes,No
7412094890,Male,0,Yes,Yes
18139890952,Female,0,Yes,Yes
83780182025,Male,0,No,No
43397189551,Female,0,Yes,No
69070562677,Male,0,No,No
8564111837,Male,0,No,No
24224124670,Female,0,Yes,Yes
20952004623,Male,0,Yes,No
15265461086,Male,0,No,Yes
33993788664,Female,0,No,No
14057861750,Male,0,Yes,No
6304891300,Male,1,Yes,No
82496718306,Female,1,Yes,No
25823868715,Female,1,Yes,No
794200796,Female,0,Yes,No
49465398403,Male,0,Yes,No
2891416139,Female,0,Yes,No
28463985505,Male,0,No,Yes
47435537926,Female,0,Yes,Yes
50209700262,Male,0,No,No
68768118082,Female,0,No,No
71569562059,Female,0,No,No
17537030421,Female,0,Yes,Yes
53194337513,Male,1,No,No
4793036147,Female,1,Yes,No
49872839999,Female,1,Yes,No
92192124988,Female,0,No,No
38430894853,Female,0,Yes,Yes
70605664145,Male,1,Yes,No
87758030467,Male,0,Yes,No
68750635140,Female,1,No,No
90361332548,Male,1,No,No
41107609500,Female,1,Yes,No
43173505808,Female,0,Yes,Yes
31997179180,Male,0,Yes,No
10065120710,Female,0,Yes,No
4961108022,Male,1,Yes,No
46619639976,Male,1,Yes,Yes
7676991579,Male,0,No,No
7859311046,Male,1,No,No
91939284597,Male,0,No,No
67972320071,Female,0,Yes,No
24968549865,Male,0,No,No
22749545005,Female,0,No,No
89203880674,Female,0,No,No
53331537799,Male,1,Yes,No
95995946579,Female,1,Yes,Yes
21707303380,Female,0,No,No
79337563606,Male,0,No,No
20501508147,Female,0,Yes,No
24739500329,Male,1,Yes,No
34234258300,Male,0,Yes,No
23024102620,Female,0,Yes,Yes
15347355263,Male,1,No,No
89611223390,Female,0,No,No
86559630978,Male,0,No,No
93842530498,Male,0,No,No
28973179144,Female,0,Yes,No
28685787211,Female,0,No,No
55877749617,Male,1,Yes,No
90333736370,Male,0,Yes,No
46692548128,Male,1,Yes,No
21478539097,Female,0,Yes,No
78956776679,Male,0,No,No
57546027314,Male,1,Yes,No
41514888122,Female,0,No,No
43111508307,Female,0,No,No
53544439204,Male,0,No,No
84044566909,Female,0,Yes,Yes
7826333741,Male,0,Yes,No
38987751511,Female,1,No,No
36637780537,Male,0,No,No
29240755306,Male,0,No,No
66684590994,Female,0,No,No
2259999603,Female,0,No,No
63618637195,Female,0,Yes,Yes
59741218214,Male,0,No,No
9702316448,Male,1,No,No
33481705832,Male,0,No,No
2566212848,Male,1,Yes,No
67163234651,Female,1,Yes,No
72994938707,Female,0,No,No
43027169327,Male,0,Yes,No
85977790120,Male,0,Yes,Yes
47546926327,Female,0,Yes,No
29676291625,Male,1,No,No
3248413700,Male,1,Yes,No
68151185686,Female,0,Yes,Yes
72438070110,Male,0,No,No
76563600425,Male,0,Yes,Yes
12577711832,Male,1,Yes,No
37274220926,Female,0,No,No
12418621090,Female,0,Yes,No
42752308337,Male,0,Yes,No
70816470901,Female,1,No,No
633533181,Female,0,Yes,No
6005313177,Female,0,Yes,Yes
22068155834,Male,1,Yes,No
39386613301,Male,0,No,No
15520650659,Female,0,No,No
37314950156,Female,1,Yes,No
36497189289,Female,1,Yes,No
41956252541,Female,0,No,Yes
71509976868,Female,0,No,No
38903091434,Male,0,Yes,Yes
36391025762,Male,0,No,No
43263039725,Female,0,No,No
52450864091,Female,0,Yes,No
35533803300,Male,1,Yes,No
96852701719,Male,0,Yes,No
13023212937,Female,1,Yes,No
83381674285,Male,1,Yes,No
33629344984,Male,0,Yes,Yes
73471566295,Female,0,Yes,Yes
77689627021,Female,0,No,No
66149828263,Female,0,Yes,No
46747468929,Female,0,No,No
71527323021,Female,1,Yes,No
8576665689,Male,1,No,No
74916016939,Male,0,Yes,Yes
23645875069,Male,0,Yes,No
66337050266,Female,0,Yes,No
49724399206,Male,0,Yes,Yes
1166918327,Female,0,Yes,No
62644886902,Male,0,No,No
46119524363,Male,0,No,No
64027011651,Female,0,Yes,No
86462252243,Male,0,Yes,Yes
37281793294,Male,0,Yes,Yes
30234679190,Female,0,No,No
21416141553,Female,0,Yes,Yes
9377100402,Female,0,No,No
9013806953,Male,1,Yes,No
84775965573,Male,0,Yes,Yes
55356690592,Female,0,Yes,No
51076209149,Female,0,No,No
84357978645,Male,0,Yes,Yes
30505057379,Male,0,Yes,No
97691567103,Male,0,Yes,Yes
64932898070,Female,0,Yes,No
27148727197,Female,1,No,No
78333211682,Female,0,Yes,No
2564347193,Female,1,Yes,No
28715399109,Male,0,No,No
56686334111,Male,0,Yes,Yes
41115931946,Male,0,Yes,Yes
52569040940,Female,0,Yes,No
83665528968,Male,0,Yes,No
93160875202,Male,0,No,No
43772942024,Female,1,No,No
95481497379,Female,1,No,No
74605233059,Male,0,No,No
27642086504,Male,1,No,No
67566184407,Male,0,Yes,Yes
38612590442,Female,0,Yes,No
72927742375,Male,0,No,No
33059126690,Male,0,Yes,No
20157201899,Female,1,No,No
59626301309,Female,0,No,No
67492617607,Male,0,No,No
47501111715,Male,1,No,No
83099974188,Female,0,Yes,Yes
92676492136,Male,0,Yes,No
51826068856,Female,0,No,No
87189813136,Male,0,Yes,Yes
29208751082,Female,1,Yes,No
29321840168,Male,0,Yes,No
18458260352,Male,1,No,No
40848729706,Male,0,Yes,No
58598831026,Female,0,No,No
30324329873,Female,1,Yes,No
39542961871,Female,1,No,No
44626714650,Female,1,Yes,Yes
28314359866,Female,0,Yes,No
92625660937,Male,0,No,No
31418186147,Male,0,Yes,No
51554234069,Male,1,Yes,No
16361128466,Male,1,Yes,No
97185948410,Male,0,No,No
91025625889,Male,0,Yes,No
89679240894,Female,1,No,No
22269405374,Female,1,Yes,No
96727578400,Female,0,Yes,Yes
46834146512,Female,1,No,No
11131290186,Female,1,No,No
48706827705,Male,0,Yes,Yes
88160930640,Female,0,No,No
85389097203,Male,1,No,No
83215285037,Male,0,No,No
67625153800,Female,0,Yes,No
14474430980,Male,0,No,No
63480797083,Male,1,No,No
50975451090,Female,1,No,No
52650167327,Female,1,Yes,Yes
18826170290,Male,0,Yes,No
43765456276,Male,0,Yes,Yes
84177225649,Female,0,Yes,No
5313402609,Male,0,No,No
65023741664,Male,0,No,No
78725686240,Female,0,No,No
11022580329,Female,0,No,No
5690674486,Male,0,No,No
71639282386,Female,0,Yes,No
41436371899,Male,0,No,No
92392312699,Female,0,No,No
4326093188,Female,0,No,No
6684335668,Male,0,No,Yes
70860414590,Male,0,Yes,Yes
45635020062,Female,0,Yes,No
5347491604,Female,0,Yes,Yes
24755411050,Male,1,No,No
82555989528,Male,1,Yes,No
34396112998,Male,0,No,Yes
10933711883,Male,0,Yes,No
95473820204,Male,1,No,No
36848557153,Male,0,No,No
61768802971,Female,1,Yes,No
42409036708,Female,0,No,No
88127868639,Male,0,No,No
69432029360,Female,0,No,No
90878844350,Female,0,No,No
44812308356,Male,0,Yes,No
40242403310,Female,1,Yes,Yes
81059551802,Female,0,Yes,Yes
42694500536,Male,0,Yes,Yes
34240891680,Male,0,Yes,No
49837354372,Male,1,Yes,No
96273652708,Female,0,Yes,Yes
17272239778,Male,1,No,No
24042269320,Female,0,No,No
12163761827,Male,0,Yes,No
20916601080,Male,0,No,No
2314290020,Male,0,No,No
18513279757,Female,0,Yes,No
24572308454,Female,0,Yes,No
81001841867,Female,1,Yes,No
62030366250,Male,0,Yes,No
54361721300,Female,0,No,No
14519515157,Male,1,No,No
9226859248,Male,0,No,No
62494514711,Female,0,No,No
54102252606,Male,0,No,No
77119642189,Female,0,No,No
52265576719,Female,0,Yes,Yes
69523668730,Female,0,No,No
88788361926,Female,0,No,No
68931350333,Male,1,No,No
5872105592,Male,1,Yes,No
24728633306,Female,0,No,No
2126065065,Female,1,Yes,No
19179202535,Female,0,No,No
21310962243,Male,1,Yes,No
72847657045,Male,1,Yes,No
41200928288,Female,0,No,No
6678498402,Female,0,No,Yes
36241862308,Male,0,No,No
69036289165,Female,0,Yes,Yes
77566205692,Female,0,No,No
34111595022,Male,0,No,No
34281139001,Male,1,Yes,No
43830341954,Female,1,No,No
90970051409,Male,1,No,No
5468356511,Male,1,No,No
21568182074,Female,1,No,No
96790422781,Male,0,No,No
11332288952,Male,0,Yes,Yes
85725459640,Female,0,Yes,Yes
6339912958,Male,0,No,No
71024817130,Male,0,Yes,No
75242149523,Female,1,No,No
51127474715,Female,0,No,No
21970546603,Male,1,Yes,No
92758955113,Male,1,No,No
68740903800,Female,0,No,No
2146296194,Male,0,Yes,No
36715778787,Female,0,No,No
11216636567,Female,1,Yes,Yes
15597371401,Male,0,No,Yes
70827235984,Male,0,No,No
9605673053,Female,0,No,No
30644212128,Male,1,Yes,No
46147683420,Female,1,No,No
20165423579,Male,0,Yes,No
67782659655,Female,0,Yes,Yes
8931992572,Male,1,Yes,No
50272751618,Male,0,No,No
48072791060,Male,0,Yes,Yes
33682963537,Male,0,Yes,No
33905504456,Female,0,Yes,No
81776655885,Male,0,No,Yes
68512765267,Female,0,Yes,No
89286646402,Female,0,Yes,Yes
91111096104,Female,0,Yes,Yes
79817890449,Female,0,Yes,Yes
63378613700,Female,0,Yes,No
15766053886,Female,0,No,No
44446306049,Male,0,Yes,Yes
258955244,Female,1,No,No
96386396014,Female,0,No,No
96262658254,Female,0,Yes,Yes
63128196478,Male,0,Yes,Yes
82531106006,Female,0,No,No
92098196083,Female,0,Yes,No
27523343899,Male,0,No,No
36404120950,Female,1,Yes,No
11791124402,Male,0,No,No
21175361747,Male,0,No,No
6171366536,Female,0,No,No
72240299045,Male,1,No,No
15579980272,Male,1,Yes,No
84139080868,Female,1,Yes,No
82351305213,Female,1,No,No
31244731595,Female,1,Yes,No
84776863430,Female,0,No,No
23461994278,Female,1,No,No
37676945909,Male,0,Yes,No
19663955155,Female,0,Yes,Yes
72084964989,Male,0,Yes,Yes
85601256209,Male,0,No,No
53135525112,Female,1,Yes,No
5053795380,Male,0,Yes,No
81649383193,Female,0,Yes,No
84919665520,Male,0,No,No
33077046130,Female,1,No,No
17295963987,Female,0,Yes,No
4090742684,Female,1,No,No
8805017159,Male,0,No,No
64455618538,Male,0,Yes,No
79064771545,Male,0,Yes,Yes
91030021520,Male,0,No,No
63213580023,Female,1,Yes,No
40104145960,Male,0,No,No
64229712570,Female,0,No,No
29671883958,Male,0,No,No
77457314458,Female,0,Yes,Yes
15833117003,Male,0,Yes,Yes
30376371536,Male,0,No,No
39885472800,Male,0,No,No
12356798374,Female,0,Yes,No
63146249162,Female,0,Yes,No
27113072470,Female,0,No,No
7875418186,Male,0,Yes,No
56326868505,Male,0,No,No
7451066339,Male,1,No,No
43629489702,Female,0,Yes,No
86103131073,Male,1,No,Yes
9431814374,Male,0,No,No
96661347309,Male,0,Yes,No
23549401221,Male,0,No,No
89743251286,Female,0,No,No
25720765000,Male,0,Yes,Yes
24120957950,Male,1,Yes,No
7371009401,Female,0,Yes,No
38822114582,Female,0,Yes,No
77584745784,Female,0,No,No
5458971493,Male,1,No,No
80263257029,Female,1,No,No
39653136143,Male,0,Yes,No
48782455651,Female,0,No,No
96443098552,Male,0,Yes,Yes
91679541030,Male,1,No,No
72728498270,Female,0,No,No
47414070395,Male,0,Yes,Yes
49107406517,Male,0,No,Yes
425488292,Male,0,No,No
14236914310,Male,0,Yes,No
7536661460,Male,0,Yes,No
49429659260,Male,0,No,No
34268344136,Male,1,Yes,No
49782661228,Male,0,Yes,No
87585756771,Male,1,Yes,No
66708061244,Male,0,Yes,No
94398529845,Male,0,Yes,No
94062607867,Male,0,Yes,Yes
70104159197,Male,0,Yes,Yes
49750198093,Male,0,No,No
38287232414,Female,0,Yes,No
40793110289,Female,1,Yes,No
91813317038,Female,0,Yes,No
87601467295,Female,0,Yes,No
38497916298,Female,0,No,No
2232883736,Male,1,Yes,No
74419754680,Female,0,No,No
61766204732,Male,0,Yes,Yes
19609409709,Male,1,Yes,No
5277402500,Female,1,Yes,Yes
88358681224,Male,1,Yes,No
25957244600,Female,0,No,No
17679298890,Male,1,Yes,No
42599599644,Male,0,No,No
10023117729,Female,1,Yes,No
53312661005,Male,1,Yes,No
94101759090,Male,0,No,No
25176298384,Male,0,No,No
34774332623,Male,0,No,Yes
83190130205,Female,0,Yes,No
5698152829,Male,0,No,No
73397855900,Female,0,Yes,No
82176619102,Female,0,No,No
28411730972,Female,0,Yes,Yes
85034465108,Male,1,Yes,No
24189389803,Female,1,No,No
46908197425,Female,1,No,No
564350290,Male,0,Yes,No
38503719991,Female,1,Yes,No
5169918763,Male,0,Yes,No
24010783559,Male,0,Yes,No
67430003885,Female,0,Yes,Yes
96087066292,Male,0,Yes,No
66821719519,Male,0,Yes,Yes
53560331927,Female,0,No,No
3689003040,Female,0,No,No
10272405507,Female,0,Yes,Yes
93429671167,Female,0,No,No
14837537430,Female,0,No,No
58438458858,Female,0,No,No
10569741335,Female,0,Yes,Yes
28348315217,Female,0,Yes,No
3771070422,Male,0,Yes,Yes
49641049666,Male,0,No,No
70667033670,Female,0,Yes,No
26804085000,Male,1,Yes,No
95493059614,Female,0,Yes,Yes
60186487681,Male,0,Yes,No
99842673260,Male,0,No,No
4413845951,Female,0,Yes,No
60945449003,Male,1,Yes,Yes
14954277060,Female,1,No,No
70705783693,Female,0,Yes,No
9149851756,Male,1,Yes,No
24447232286,Male,0,Yes,No
90310287979,Female,1,Yes,No
50830440569,Female,1,No,No
80935118730,Male,0,No,No
18133595630,Male,0,No,No
16420595525,Female,1,Yes,No
65749025098,Female,0,Yes,Yes
42901935877,Male,0,No,No
89536902699,Female,1,No,No
11398986801,Female,0,No,No
18097887576,Female,0,No,No
43943535304,Female,0,Yes,Yes
75137651540,Female,0,No,Yes
88157937639,Male,0,Yes,No
39283692969,Female,0,Yes,Yes
44551166804,Male,0,Yes,No
29732702192,Female,0,No,No
64871206009,Female,0,Yes,Yes
21288665296,Male,0,Yes,No
68341559960,Female,0,Yes,No
91015767630,Female,0,No,No
47229812054,Female,0,Yes,No
99576572835,Female,0,Yes,No
94134750911,Male,0,No,No
88986456516,Female,1,No,No
22036849920,Female,0,Yes,No
51542144710,Male,0,No,No
73244913407,Female,1,Yes,No
21388209047,Male,0,Yes,No
88307053498,Male,0,No,No
96782741164,Female,0,No,No
76741241507,Female,0,Yes,Yes
13152854790,Female,0,No,No
81506185380,Female,1,Yes,No
80032963319,Male,1,No,No
47272742305,Female,1,Yes,No
18306178939,Female,0,No,No
32064969349,Female,0,Yes,No
57824347753,Male,0,No,No
69587413156,Male,1,No,No
46753612777,Male,1,No,No
51562779699,Male,1,Yes,Yes
30448360853,Female,0,Yes,Yes
54566766489,Male,0,Yes,No
4735047662,Male,1,No,No
39283199570,Male,1,No,No
29800615571,Female,0,No,No
81083583298,Male,1,Yes,No
86342556385,Male,0,Yes,No
83000818600,Female,1,Yes,No
70244033064,Male,0,No,No
41662411170,Male,0,No,No
86008921984,Male,1,No,No
63945680409,Female,1,No,No
47314976473,Female,0,No,No
61368474853,Male,1,Yes,No
83607658129,Female,0,Yes,Yes
73906375790,Female,0,Yes,Yes
91452118256,Male,0,Yes,No
37931269780,Male,0,Yes,No
89307464545,Male,1,Yes,No
20599604360,Male,1,No,No
87875357772,Female,0,Yes,No
88116162047,Female,0,Yes,No
28123710640,Male,0,No,No
72872866027,Male,1,Yes,No
41644859572,Male,0,Yes,Yes
92248395841,Male,0,Yes,No
94773522844,Male,1,No,No
70562271040,Male,0,No,No
43318751057,Male,1,Yes,No
97921583598,Female,1,Yes,No
3446945938,Female,0,No,No
64883192130,Male,1,No,No
34249128911,Male,0,No,No
65999497388,Female,0,Yes,No
20331922290,Male,1,Yes,No
70510287662,Female,0,No,No
75481386607,Female,0,No,No
67548581920,Female,0,Yes,No
32426877448,Male,0,Yes,Yes
18652057532,Female,0,Yes,Yes
63983652085,Female,0,No,No
37583094500,Male,0,No,No
15480940481,Female,0,Yes,No
76044090752,Male,0,Yes,No
97727810509,Male,0,No,No
9222161009,Female,0,Yes,Yes
70518439070,Male,0,No,Yes
55295806618,Female,0,Yes,Yes
1382412797,Male,0,Yes,No
4938620480,Male,1,Yes,Yes
48515791951,Male,0,Yes,Yes
71112125922,Female,0,Yes,No
2035713471,Female,1,Yes,No
32406424251,Male,0,No,No
95633432479,Female,0,No,No
47417595553,Male,0,Yes,No
87209628940,Male,0,Yes,No
36543588454,Male,1,Yes,No
18343740149,Male,1,Yes,No
82727955901,Male,0,Yes,No
69051502664,Female,0,No,Yes
75512542770,Male,0,Yes,Yes
82079799681,Male,0,Yes,Yes
67345957659,Female,0,Yes,Yes
40381664902,Male,0,Yes,Yes
69028249834,Male,0,No,No
39225014279,Female,0,Yes,Yes
57627023246,Male,0,Yes,Yes
44123361315,Male,1,Yes,No
28507251706,Female,0,No,Yes
86376731635,Female,0,Yes,Yes
25265469664,Female,0,Yes,No
81579039200,Male,0,Yes,Yes
35558099623,Female,0,Yes,Yes
13273034696,Female,1,Yes,No
15626244662,Male,0,Yes,Yes
70462268144,Male,1,Yes,No
71516025296,Male,1,Yes,No
98670766051,Male,0,No,No
46419785731,Male,0,Yes,No
58512686111,Female,1,Yes,Yes
20594389771,Female,1,No,No
60740177516,Female,0,Yes,No
9546540803,Male,0,No,No
42456075480,Female,0,Yes,No
9150863282,Male,0,Yes,No
18122764517,Male,0,No,No
79389701589,Female,1,Yes,No
50291681506,Male,0,Yes,Yes
46602416103,Male,0,Yes,Yes
39449883025,Male,0,Yes,Yes
59736424880,Female,0,No,No
9624406391,Female,0,Yes,Yes
6244795105,Female,1,No,No
33053194961,Female,0,No,No
79695867839,Male,0,Yes,No
5555727739,Male,0,No,No
38264609104,Male,1,Yes,No
78513854409,Female,0,Yes,No
57702992905,Male,0,No,No
59660487380,Male,0,Yes,Yes
68269116394,Female,1,Yes,No
31942268602,Male,0,Yes,No
53694551557,Female,0,Yes,Yes
88863677409,Male,0,No,Yes
72264085703,Male,0,Yes,Yes
21696663032,Female,0,Yes,No
93299819925,Female,0,Yes,No
60593297130,Male,0,Yes,No
50968832725,Male,0,Yes,No
53273524120,Female,1,No,No
3977397370,Female,0,No,No
27819523700,Female,0,No,No
10068761627,Female,0,Yes,Yes
48198077065,Female,0,Yes,No
46056876101,Male,0,Yes,No
12491256509,Female,0,Yes,Yes
23734151783,Female,0,Yes,Yes
73454757436,Female,1,No,No
94902284006,Male,1,Yes,No
35954429464,Male,0,Yes,No
77422294639,Female,1,No,No
43039429019,Female,0,Yes,No
45886792520,Male,0,Yes,No
29858567286,Male,1,No,No
87276015360,Female,0,No,No
43324913519,Female,0,No,No
77908335020,Male,0,Yes,Yes
61581488815,Female,1,Yes,Yes
10798334207,Female,0,Yes,Yes
33720948404,Female,1,No,No
13128403317,Female,1,No,No
39977180598,Female,1,No,No
13717173111,Male,0,Yes,Yes
89397490907,Male,0,No,No
61739970454,Male,0,Yes,Yes
69472587828,Male,0,Yes,No
44483548816,Male,0,No,No
47127058768,Female,1,No,No
72216417572,Female,0,No,No
82313348407,Male,0,Yes,Yes
58714939207,Female,0,Yes,No
52362292517,Female,0,Yes,No
87964347403,Male,0,No,No
52455574601,Female,0,Yes,Yes
96606065240,Female,0,No,No
74033445021,Female,0,Yes,Yes
56658833958,Male,0,No,No
87411325724,Female,0,No,Yes
97067349966,Female,0,No,No
60105485780,Female,0,Yes,Yes
41721562230,Male,1,Yes,No
94938173506,Female,0,Yes,Yes
98488402147,Male,0,No,No
55732573747,Male,1,No,No
55344902174,Male,1,No,No
66670808518,Male,0,No,No
9608587417,Female,1,Yes,No
95119181848,Male,0,No,Yes
28197931690,Male,0,Yes,No
47725129502,Female,0,Yes,Yes
78606940933,Female,0,Yes,No
60035624396,Female,0,No,Yes
95873959218,Male,0,Yes,Yes
32342108966,Female,0,Yes,Yes
2851553348,Female,1,No,No
34264335086,Male,0,No,No
27160736001,Female,0,Yes,Yes
77633691166,Female,1,Yes,No
28981231702,Female,1,No,No
